src,hyp,label,mis_score
May I suggest another strategy?,Let me offer a different solution?,Hallucination,0.8961426615715027
Tom isn't the only one who wants to win.,Tom's not the only one who's trying to get the better of him.,Hallucination,0.8398396372795105
I was disappointed that she was not at home.,I was sorry she was not in.,Hallucination,0.8242450952529907
Why don't we ask the teacher?,Let's call the teacher?,Hallucination,0.775519847869873
I like bad boys.,I love badasses.,Hallucination,0.8382781147956848
People are gathering.,People are coming.,Hallucination,0.8943573832511902
The twelve-hour journey had tired me out.,The duration of the trip was exhausting.,Hallucination,0.868809700012207
I don't like doing that.,I don't particularly like it.,Hallucination,0.8408962488174438
They can't escape.,They can't run.,Hallucination,0.8301149010658264
I just want you to accept me for who I am.,I just want you to love me for who I am.,Hallucination,0.8572286367416382
He only does what I tell him to do.,He does everything I told him to do.,Hallucination,0.8790733814239502
Not all of us can swim.,Most of us don't know how to swim.,Hallucination,0.7535650730133057
We should leave out this data. It's far from accurate.,Let's leave out this information. It's not very good.,Hallucination,0.8895316123962402
In Paris they simply stared when I spoke to them in French; I never did succeed in making those idiots understand their own language.,In Paris they looked at me incomprehensibly when I tried to explain to them in French; I never did understand how to explain to them their own language.,Hallucination,0.8431850075721741
They are looking up the meaning of the word in the dictionary.,They're trying to understand the meaning of the expression in the dictionary.,Hallucination,0.7326762080192566
Tom didn't want to waste any more time calculating how much time had been wasted.,Tom didn't want to waste any more time trying to understand how the time had been wasted.,Hallucination,0.7639129757881165
That's just not going to happen.,That's not gonna fly.,Hallucination,0.8173111081123352
Their canoe capsized.,The canoe overturned.,Hallucination,0.8171166181564331
You can't disappear like that.,You can't just leave like this.,Hallucination,0.8824170827865601
It looks like Tom is still there.,It looks like Tom's still here.,Hallucination,0.8434455394744873
Does that mean you bought it?,Did you buy it?,Hallucination,0.7805537581443787
How much time will you need?,How long will it take?,Hallucination,0.7971341013908386
Why don't you like it?,"You don't like it, do you?",Hallucination,0.722805380821228
He's dying of hunger.,He's starving.,Hallucination,0.8863363265991211
I've got used to going to bed early.,I got used to sleeping early.,Hallucination,0.8756980895996094
I have a very strong cough.,I have a very bad cough.,Hallucination,0.8940160274505615
You're stubborn.,You're headstrong.,Hallucination,0.8653039932250977
Do you have a question?,Do you have any questions?,Hallucination,0.7275860905647278
Do you sell strawberries?,Do they sell strawberries?,Hallucination,0.7657058835029602
Tom can't get along on his salary because he has high medical expenses.,Tom can't afford it because of the prices of health care.,Hallucination,0.7738484740257263
Horus never responds to my emails.,Harus never responds to my emails.,Hallucination,0.8863328099250793
"I want to work to live, not live to work.","I want to work to live, not vice versa.",Hallucination,0.8841792345046997
"Finally, she succeeded.","Finally, she won.",Hallucination,0.8956541419029236
I changed the English sentence.,I have turned the English sentence.,Hallucination,0.8665279746055603
Tom answered the questions correctly.,Tom's answer was correct.,Hallucination,0.8657310009002686
Somebody might've seen you.,Maybe you were seen.,Hallucination,0.8994539380073547
Are you content?,You're happy?,Hallucination,0.8824679255485535
And what wouldn't I give for these years to come back.,I would give anything for those years to come back.,Hallucination,0.7961398363113403
Let! First serve.,Let's start with the service.,Hallucination,0.8554762005805969
I assume you're in a hurry.,"You're in a hurry, aren't you?",Hallucination,0.8073092699050903
Who are you to decide that?,You don't have the right to make that decision.,Hallucination,0.7773072123527527
Could you please repeat the question?,"Please, can you rephrase the question?",Hallucination,0.8928890824317932
Tom has many hobbies.,Tom has many interests.,Hallucination,0.8228035569190979
How long has he been lying to you?,How long has he been trying to deceive you?,Hallucination,0.8213644027709961
Tom thinks Mary will be careful.,Tom thinks Mary will be very attentive.,Hallucination,0.8859733939170837
Don't give them to him!,Don't give it to him!,Hallucination,0.8874985575675964
The scene was shown in slow motion.,The event was played in slow motion.,Hallucination,0.8682721257209778
Have you tried talking to him?,Did you contact him?,Hallucination,0.8338730931282043
Do you think that they'll allow us do that?,Do they think we'll be able to do it?,Hallucination,0.7851346731185913
Ask Tom and he'll tell you the same thing.,Just ask Tom and he'll explain it to you.,Hallucination,0.8747016787528992
You'd never survive.,You would never have made it.,Hallucination,0.8568724989891052
Issa travels the world in search of adventure.,Traveling the world in search of adventure.,Hallucination,0.7261413931846619
He uncorked the bottle.,He opened the bottle.,Hallucination,0.8774427175521851
I put on Tom's shirt by mistake.,I wear Tom's t-shirt inadvertently.,Hallucination,0.8879533410072327
Express yourself as clearly as you can.,You should explain your statement in the most understandable way.,Hallucination,0.791183590888977
Are aliens real?,Do they really exist?,Hallucination,0.7091075778007507
I'd be careful if I were you.,I would be very cautious.,Hallucination,0.8765082359313965
I can tell whether it's Tom or not by the sound of his footsteps.,I can distinguish Tom's steps from the sound of them.,Hallucination,0.8991039991378784
There is no sentence with the ID #10028692.,There is no statement with the ID #10028692.,Hallucination,0.7219007611274719
The team normally plays a few friendly matches before the start of the season.,The team usually has a practice match before the start of the season.,Hallucination,0.7943626642227173
Her father is tall.,He is a big father.,Hallucination,0.7508397102355957
Do you want to hear my opinion?,Do you want to hear my comment?,Hallucination,0.8414809107780457
Tom taught me how to do this.,Tom told me how to do it.,Hallucination,0.8983874917030334
She heard him cry.,She knew him to cry.,Hallucination,0.7443256378173828
I was very proud of that.,I am very happy about it.,Hallucination,0.8249137997627258
I'm very proud of my father.,I'm very happy about my father.,Hallucination,0.857082188129425
No one has the right to tell you how to live your life.,No one has the right to interfere in your private life.,Hallucination,0.7842908501625061
These are your daughters.,Your daughters.,Hallucination,0.894734263420105
How much time will we need?,How long will it take?,Hallucination,0.8124091029167175
She always keeps her room in good order.,She always has her own place in order.,Hallucination,0.7926706075668335
Have you had a fight with Tom?,Did you have a dispute with Tom?,Hallucination,0.8777634501457214
Did you ever call Tom?,Did you call Tom?,Hallucination,0.8323254585266113
Did you go anywhere the day before yesterday?,Did you go anywhere the day before?,Hallucination,0.792457640171051
You need to work on your handwriting.,You need to practice your penmanship.,Hallucination,0.8026664853096008
Why did you try to stop Tom?,What did you want to prevent Tom?,Hallucination,0.7190789580345154
You'd better ask him first.,You'd better contact him first.,Hallucination,0.7571040391921997
Which dog is yours?,Which one of them is your dog?,Hallucination,0.8692860007286072
They are simply trying to promulgate an accurate version of the facts.,They're trying to get the story out there.,Hallucination,0.779060959815979
I saw how Tom did that.,I knew how Tom did it.,Hallucination,0.7992845177650452
This book sells well.,This book is in great demand.,Hallucination,0.7353503704071045
What's the temperature outside?,What's the weather like?,Hallucination,0.7655341625213623
I will come by all means.,I'm coming in any case.,Hallucination,0.8881338238716125
Has Tom scored a goal this season?,Did Tom score a goal this year?,Hallucination,0.8981680870056152
I haven't read yesterday's paper yet. Can I exchange it for today's?,I haven't seen the day's news yet. Is it possible to switch it for today's?,Hallucination,0.873325526714325
We have to get dressed.,We have to get ready.,Hallucination,0.8739485144615173
Why would Tom lie about his age?,What's Tom's excuse for lying about his age?,Hallucination,0.8468482494354248
Does Tom know what love is?,Is Tom familiar with love?,Hallucination,0.8915628790855408
You're a bright boy.,You're a smart kid.,Hallucination,0.8668573498725891
There are many people who think that it’s impossible not to mix up languages.,There are many people who think it's impossible not to mix them.,Hallucination,0.7142012715339661
Leave it turned on.,Let it be turned on.,Hallucination,0.7637166976928711
Are you jealous of her?,Aren't you jealous of her?,Hallucination,0.894328773021698
It is clearly inevitable.,It is inescapably inevitable.,Hallucination,0.8770678043365479
