src,hyp,label,mis_score
"Oh, Tyler.","Tyler,",Hallucination,0.5400159358978271
"Madam President, I shall answer any question from Mrs Lulling, since she voted in favour of the Commission.","Madam President, I will answer any question from Mrs. Lulling.",Hallucination,0.644622802734375
We surrender.,We surrendered.,Not Hallucination,0.9696822762489319
"Hiring one's dentist to do work of dubious, if any, European value is not acceptable.",It would be unacceptable for us to hire a foreigner to do this work.,Hallucination,0.07261472195386887
I'm gonna talk to her.,I'll talk to her.,Not Hallucination,0.9764066338539124
"Mr President, the issue with which we are concerned today has an obvious political element.",Political element of the issue we are concerned in today is obvious.,Not Hallucination,0.9037096500396729
I hate this song.,I don't like this song.,Not Hallucination,0.9414032697677612
One of 'em.,One of them is.,Not Hallucination,0.8526818156242371
"Furthermore, India is one of the few countries in the world where there are more men than women.",There are more men than women in India.,Not Hallucination,0.9057449698448181
I hope you'll forgive me.,"You'll forgive me,",Not Hallucination,0.8405572772026062
I will ask the services to investigate that matter.,"Investigating that matter, I will ask them to investigate that.",Not Hallucination,0.877206027507782
We both know that's not true.,That's not true.,Not Hallucination,0.8288395404815674
I'd like to say something.,That's what I'd like to say.,Not Hallucination,0.8510534763336182
That is why the May 1998 agreement was an important step forward.,That was an important step forward in the process.,Hallucination,0.3093838691711426
Leave a message after the beep.,Here is a message after the beep.,Hallucination,0.5794966220855713
"Hello, John.","Hey, John,",Not Hallucination,0.881662130355835
"That is the major challenge facing us, particularly since this report has been drawn up with an enlarged Europe in mind.",That is the major challenge we face.,Hallucination,0.5584573745727539
My thanks go to my colleagues on the Committee on Transport and Tourism.,Thanks to my colleagues on the Transport and Tourism Committee.,Not Hallucination,0.9696123600006104
We have a major problem of principle here in this House.,We have a major problem here in this House,Hallucination,0.5220565795898438
You're a dead man.,"You're dead, that's all.",Not Hallucination,0.8193535208702087
A fire?,Fire?,Not Hallucination,0.9200799465179443
Get me the police.,"Police, get me some cops.",Not Hallucination,0.9145051836967468
"I have received eight motions for resolutions to wind up the debate, pursuant to Rule 37(2).",I have received eight motions to wind up the debate.,Hallucination,0.6254494190216064
Initial calculations estimate that it will take EUR 330 million to repair them.,It will cost up to EUR30 million to repair them,Hallucination,0.12738241255283356
She's been poisoned.,She've been poisoned.,Not Hallucination,0.97286057472229
"This time, however, the cause of our concern is what we call a natural disaster, namely the earthquake in the city of Armenia.",Earthquake in the city of Armenia is our concern.,Not Hallucination,0.9495691657066345
You want to switch?,You want to change it?,Not Hallucination,0.9054343104362488
You will not regret this.,Youwon't regrettть this.,Not Hallucination,0.9418858885765076
Future?,Future? Future?,Not Hallucination,0.9026637673377991
I'm disappointed.,I'm disappointed by that.,Not Hallucination,0.9381657242774963
That is why we hope we can come back to this question of tropical diseases.,Tropical diseases are the reason why we hope we can come back to this question again.,Not Hallucination,0.9573485851287842
They're closing.,They are closing.,Not Hallucination,0.9697092175483704
It's only the wind.,Only wind is it.,Not Hallucination,0.9610387086868286
Brutal.,Brutally.,Not Hallucination,0.9519601464271545
Solidarity cannot and must not be one-sided.,Solidarity cannot be one-sided.,Not Hallucination,0.9662757515907288
"As far as I know, yeah.","As far as I know, I have been here for a couple of days.",Hallucination,0.2394597977399826
He's got a plane.,He has a plane.,Not Hallucination,0.9745022654533386
There is no doubt that these are two very important reports.,These are two important reports.,Not Hallucination,0.9688388705253601
It's Rachel.,Rachel is Rachel.,Not Hallucination,0.8526657819747925
"Mr President, it is clear that today's debate is taking place during a very critical period for the European Union.",Debate is taking place in a critical period for the European Union right now.,Not Hallucination,0.9378910064697266
The Turkish Parliament has drafted a bill providing for a degree of regionalisation in Turkey.,Turkey has drafted a bill that grants regional autonomy to Turkey.,Not Hallucination,0.8130344152450562
I have an announcement.,There is an announcement.,Not Hallucination,0.8964687585830688
What kind of problems?,What kind of problems you have?,Not Hallucination,0.8761115074157715
"But in my opinion, the Committee on Budgets has not reached the right conclusions.",The Committee on Budgets has not come to the right conclusions.,Not Hallucination,0.9567743539810181
"All right, on three.","All right, I'll be right.",Hallucination,0.10254359990358353
"So we want a new Commission for five and a half years, with a six-month probationary period.",Commission on five and a half years with probationary period of six months.,Not Hallucination,0.819437563419342
And what if I win?,What if I win?,Not Hallucination,0.935157299041748
"Mr President, I should like to ask for your advice.","Mr President, please, give me your advice.",Not Hallucination,0.9119774103164673
"Mr President, I am acutely aware of the problems presented to the Iberian peninsula by the issue of water.","Mr President, I know full well what problems are being presented to the Peninsula by the issue of water.",Hallucination,0.6613412499427795
This is certainly not likely to promote rapid and appropriate action by the Union in cases of serious human rights violations.,Union does not promote rapid and appropriate action in cases of human rights violations.,Not Hallucination,0.8765949606895447
It's the adrenaline.,It's adrenaline.,Not Hallucination,0.9460535645484924
"On the one hand, it is surely the case that the European public needs to see the right signals from us before the elections.",European public needs to see right signals from us before elections.,Not Hallucination,0.9634453654289246
"The Committee on the Environment, Public Health and Consumer Protection is of the same opinion.",The Environmental Protection Committee is made up of members.,Hallucination,0.3398997485637665
"If more can be achieved in Berlin, so much the better.","If Berlin can achieve that, much better.",Not Hallucination,0.8833465576171875
"Mr President, I would like to thank the President-in-Office for his reply to the questions so far.","Thank you, Mr President, I would like to thank you for your reply so far.",Not Hallucination,0.8668437004089355
$50.,:$50 dollars.,Not Hallucination,0.8992871642112732
"Right this way, gentlemen.","You're right,",Hallucination,0.11118713766336441
Have you got a better idea?,You got better idea?,Not Hallucination,0.9367719292640686
Do you have a gun?,"Do you have a gun in your pockets, pal?",Hallucination,0.6736793518066406
You're breaking up with me?,"You're breaking up with me, and I'm breaking up with you.",Hallucination,0.3751048445701599
"There is a whole series of them: Nos 4, 5, 8, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21, 29, 32, 38 and 9 in part.",There is a whole series of them.,Hallucination,0.3758769929409027
